"Everything, Everything","WB",34121140,2801,"5/19/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjAzMTE1NzQxNF5BMl5BanBnXkFtZTgwNjcwODY3MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 96, "PG-13", $10 million
"Wind River","Wein.",33800859,2890,"8/4/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 110, "R", $11 million
"Geostorm","WB",33700160,3246,"10/20/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTA0OTQwMTIxNzheQTJeQWpwZ15BbWU4MDQ1MzI3OTMy._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 109, "PG-13", $120 million
"Monster Trucks","Par.",33370166,3119,"1/13/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTEyMjAzMDk4ODZeQTJeQWpwZ15BbWU4MDUxNzMzMDEy._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 104, "PG", N/A
"Fist Fight","WB (NL)",32187017,3185,"2/17/2017", 2017, "", "Comedy", 91, "R", N/A
"How to be a Latin Lover","PNT",32149404,1203,"4/28/2017", 2017, "https://m.media-amazon.com/images/M/MV5BYTAwZDk5NzItM2U0MS00NDUxLTgwMDAtNzVmZDMxMzMxMWYxXkEyXkFqcGdeQXVyNTAwODk1NzY@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 115, "PG-13", N/A
"Kidnap (2017)","Aviron",30971040,2418,"8/4/2017", 2017, "https://m.media-amazon.com/images/M/MV5BOTZjNzFmN2YtZjExNS00ZTM0LTk4ZTEtMWJmNjA1ZTQyYWNiXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Thriller", 89, "R", $21 million
"Underworld: Blood Wars","SGem",30353973,3070,"1/6/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjI5Njk0NTIyNV5BMl5BanBnXkFtZTgwNjU4MjY5MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Horror", 91, "R", $35 million
"The Mountain Between Us","Fox",30348555,3259,"10/6/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNjllMWJmZTEtODA2Mi00MzY3LThiYmMtZDFjYjQ2NDM2MWJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 103, "PG-13", $35 million
"Life (2017)","Sony",30234022,3146,"3/24/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMzAwMmQxNTctYjVmYi00MDdlLWEzMWUtOTE5NTRiNDhhNjI2L2ltYWdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Thriller", 103, "R", $58 million
"I, Tonya","Neon",30014539,1450,"12/8/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjI5MDY1NjYzMl5BMl5BanBnXkFtZTgwNjIzNDAxNDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 120, "R", N/A
"Hostiles","ENTMP",29819114,2934,"12/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNjFhZjM4ZDYtMGRjYi00Yzc2LWExYmEtMDQ3NzA4ODU4YTljXkEyXkFqcGdeQXVyNjkwMzU3NDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 135, "R", N/A
"Molly's Game","STX",28780744,1708,"12/25/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNTkzMzRlYjEtMTQ5Yi00OWY3LWI0NzYtNGQ4ZDkzZTU0M2IwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 140, "R", N/A
"The Nut Job 2: Nutty by Nature","ORF",28370522,4003,"8/11/2017", 2017, "", "Animation", 91, "PG", $40 million
"Rings","Par.",27793018,2931,"2/3/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNjU1NDAxNTg0MF5BMl5BanBnXkFtZTgwNzUxMjEwMTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 102, "PG-13", $25 million
"Logan Lucky","BST",27780977,3031,"8/18/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTYyODg0NDU1OV5BMl5BanBnXkFtZTgwNjcxMzU0MjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 119, "PG-13", $29 million
"Resident Evil: The Final Chapter","SGem",26830068,3104,"1/27/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTc0Mzc2OTQ0Ml5BMl5BanBnXkFtZTgwOTQ5MjE4MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Action", 106, "R", $40 million
"The House","WB (NL)",25584504,3134,"6/30/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTc0NDYwNzU2M15BMl5BanBnXkFtZTgwOTUxNDg0MTI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 88, "R", $40 million
"All the Money in the World","TriS",25113707,2123,"12/25/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNjY3Mjg0OTc1OF5BMl5BanBnXkFtZTgwNDU0MzAyNDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Crime", 132, "R", N/A
"Gifted","FoxS",24801212,2215,"4/7/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMjQ2NDU3NDE0M15BMl5BanBnXkFtZTgwMjA3OTg0MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 101, "PG-13", $7 million
"Downsizing","Par.",24449754,2668,"12/22/2017", 2017, "https://m.media-amazon.com/images/M/MV5BNDYxNDQ5OTYxOV5BMl5BanBnXkFtZTgwOTcyODkxNDM@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy / Drama", 135, "R", $68 million
"The Bye Bye Man","STX",22395806,2220,"1/13/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMTcxOTE5NzQwNF5BMl5BanBnXkFtZTgwOTMzMTc1ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Thriller", 96, "PG-13", $7.4 million
"Rough Night","Sony",22105643,3162,"6/16/2017", 2017, "https://m.media-amazon.com/images/M/MV5BODY1NDUzNzY4MV5BMl5BanBnXkFtZTgwNzc3NzcyMjI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy / Drama", 101, "R", $20 million
"My Little Pony: The Movie","LGF",21885107,2528,"10/6/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMmMxNWNhNjItZjhmMC00ZmViLThlYjItZDk5YTQ1MWZkOGM1XkEyXkFqcGdeQXVyNzY2ODYzOTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 99, "PG", $6.5 million
"Leap!","Wein.",21858070,2705,"8/25/2017", 2017, "https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 89, "PG", N/A
"Phantom Thread","Focus",21198205,1186,"12/25/2017", 2017, "https://m.media-amazon.com/images/M/MV5BMWJkNzBkM2UtYWFlMC00NmEwLTgxOGUtMjVmMzYyZjgyMmEzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 130, "R", N/A
"Rogue One: A Star Wars Story","BV",532177324,4157,"12/16/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjEwMzMxODIzOV5BMl5BanBnXkFtZTgwNzg3OTAzMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Adventure", 133, "PG-13", $200 million
"Finding Dory","BV",486295561,4305,"6/17/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNzg4MjM2NDQ4MV5BMl5BanBnXkFtZTgwMzk3MTgyODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 103, "PG", N/A
"Captain America: Civil War","BV",408084349,4226,"5/6/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjQ0MTgyNjAxMV5BMl5BanBnXkFtZTgwNjUzMDkyODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 147, "PG-13", $250 million
"The Secret Life of Pets","Uni.",368384330,4381,"7/8/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjIzMzA1OTkzNV5BMl5BanBnXkFtZTgwODE3MjM4NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 90, "PG", $75 million
"The Jungle Book (2016)","BV",364001123,4144,"4/15/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Adventure", 105, "PG", $175 million
"Deadpool","Fox",363070709,3856,"2/12/2016", 2016, "https://m.media-amazon.com/images/M/MV5BYzE5MjY1ZDgtMTkyNC00MTMyLThhMjAtZGI5OTE1NzFlZGJjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 106, "R", $58 million
"Zootopia","BV",341268248,3959,"3/4/2016", 2016, "https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 108, "PG", N/A
"Batman v Superman: Dawn of Justice","WB",330360194,4256,"3/25/2016", 2016, "https://m.media-amazon.com/images/M/MV5BYThjYzcyYzItNTVjNy00NDk0LTgwMWQtYjMwNmNlNWJhMzMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 151, "PG-13", $250 million
"Suicide Squad","WB",325100054,4255,"8/5/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjM1OTMxNzUyM15BMl5BanBnXkFtZTgwNjYzMTIzOTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 130, "PG-13", $175 million
"Sing","Uni.",270395425,4029,"12/21/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTYzODYzODU2Ml5BMl5BanBnXkFtZTgwNTc1MTA2NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 110, "PG", $75 million
"Moana","BV",248757044,3875,"11/23/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 103, "PG", N/A
"Fantastic Beasts and Where To Find Them","WB",234037575,4144,"11/18/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjMxOTM1OTI4MV5BMl5BanBnXkFtZTgwODE5OTYxMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy", 140, "PG-13", $180 million
"Doctor Strange","BV",232641920,3882,"11/4/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNjgwNzAzNjk1Nl5BMl5BanBnXkFtZTgwMzQ2NjI1OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 115, "PG-13", $165 million
"Hidden Figures","Fox",169607287,3416,"12/25/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 127, "PG", $25 million
"Jason Bourne","Uni.",162434410,4039,"7/29/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNGJlYjVkMjQtN2NlZC00NTJhLThmZjItMTRlZDczMmE3YmI3XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 123, "PG-13", $120 million
"Star Trek Beyond","Par.",158848340,3928,"7/22/2016", 2016, "https://m.media-amazon.com/images/M/MV5BZDRiOGE5ZTctOWIxOS00MWQwLThlMDYtNWIwMDQwNzBjZDY1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Adventure", 120, "PG-13", $185 million
"X-Men: Apocalypse","Fox",155442489,4153,"5/27/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjU1ODM1MzYxN15BMl5BanBnXkFtZTgwOTA4NDE2ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 143, "PG-13", $178 million
"Trolls","Fox",153707064,4066,"11/4/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTkxNDc3OTcxMV5BMl5BanBnXkFtZTgwODk2NjAzOTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 94, "PG", $125 million
"La La Land","LG/S",151101803,3236,"12/9/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Musical", 128, "PG-13", $30 million
"Kung Fu Panda 3","Fox",143528619,3987,"1/29/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 95, "PG", $145 million
"Ghostbusters (2016)","Sony",128350574,3963,"7/15/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTg3OTM4NTM4NV5BMl5BanBnXkFtZTgwOTI3NDc0OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Comedy", 108, "PG-13", $144 million
"Central Intelligence","WB (NL)",127440871,3508,"6/17/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjA2NzEzNjIwNl5BMl5BanBnXkFtZTgwNzgwMTEzNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 107, "PG-13", $50 million
"The Legend of Tarzan","WB",126643061,3591,"7/1/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMzY3OTI0OTcyMF5BMl5BanBnXkFtZTgwNjkxNTAwOTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 109, "PG-13", $180 million
"Sully","WB",125070033,3955,"9/9/2016", 2016, "https://m.media-amazon.com/images/M/MV5BY2NmZDAwM2QtZmFiMS00OTJlLTgxMTItZDMyZmVhYjE1MDY3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 96, "PG-13", $60 million
"Bad Moms","STX",113257297,3215,"7/29/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjIwNzE5MTgwNl5BMl5BanBnXkFtZTgwNjM4OTA0OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 101, "R", $20 million
"The Angry Birds Movie","Sony",107509366,3932,"5/20/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 97, "PG", $73 million
"Independence Day: Resurgence","Fox",103144286,4130,"6/24/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjIyMTg5MTg4OV5BMl5BanBnXkFtZTgwMzkzMjY5NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi Adventure", 120, "PG-13", $165 million
"The Conjuring 2","WB (NL)",102470008,3356,"6/10/2016", 2016, "https://m.media-amazon.com/images/M/MV5BZjU5OWVlN2EtODNlYy00MjhhLWI0MDUtMTA3MmQ5MGMwYTZmXkEyXkFqcGdeQXVyNjE5MTM4MzY@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 134, "R", $40 million
"Arrival","Par.",100546139,3115,"11/11/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 116, "PG-13", $47 million
"Passengers (2016)","Sony",100014699,3478,"12/21/2016", 2016, "https://m.media-amazon.com/images/M/MV5BZjk4ZTMwMTYtOTk1NC00OTA0LWFhMGYtZTBjMzViMDY2YWZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Sci-Fi", 116, "PG-13", $110 million
"Sausage Party","Sony",97685686,3135,"8/12/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjkxOTk1MzY4MF5BMl5BanBnXkFtZTgwODQzOTU5ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 89, "R", $19 million
"The Magnificent Seven (2016)","Sony",93432655,3696,"9/23/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTUzNTc0NTAyM15BMl5BanBnXkFtZTgwMTk1ODA5OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Western", 133, "PG-13", $90 million
"Ride Along 2","Uni.",91221830,3192,"1/15/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Comedy", 101, "PG-13", $40 million
"Don't Breathe","SGem",89217875,3384,"8/26/2016", 2016, "https://m.media-amazon.com/images/M/MV5BZGI5ZTU2M2YtZWY4MC00ZDFhLTliYTItZTk1NjdlN2NkMzg2XkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Thriller", 88, "R", $9.9 million
"Miss Peregrine's Home for Peculiar Children","Fox",87242834,3835,"9/30/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTU0Nzc5NzI5NV5BMl5BanBnXkFtZTgwNTk1MDE4MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Fantasy", 127, "PG-13", $110 million
"The Accountant","WB",86260045,3402,"10/14/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNjFmN2UwYWEtMmNiNi00YTU5LThiM2YtMmU4YzYzYTA3YWFjXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 128, "R", $44 million
"Teenage Mutant Ninja Turtles: Out of the Shadows","Par.",82051601,4071,"6/3/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMmVkNjVjZTQtNTczYS00ODk5LWFkNjItYjNlMDc5ZjMyYTQwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 112, "PG-13", $135 million
"The Purge: Election Year","Uni.",79213375,2821,"7/1/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjMxNzk2OTQ1OV5BMl5BanBnXkFtZTgwMTI2NjU5ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 105, "R", $10 million
"Alice Through the Looking Glass","BV",77041381,3763,"5/27/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Family Adventure", 112, "PG", $170 million
"Pete's Dragon (2016)","BV",76233151,3702,"8/12/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjA4NDYxNzYzOF5BMl5BanBnXkFtZTgwNzU1NzcwODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Family", 102, "PG", $65 million
"The Girl on the Train (2016)","Uni.",75395035,3241,"10/7/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNzFlMjA0ZmUtZWI0Mi00ZGJkLTlmMmYtZmE1ODZiMjhjMGM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 112, "R", $45 million
"Boo! A Madea Halloween","LGF",73206343,2299,"10/21/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTUxNTE2MTM0NF5BMl5BanBnXkFtZTgwNjE5MTIxMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror Comedy", 103, "PG-13", $20 million
"Storks","WB",72679278,3922,"9/23/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTYxNjI3MzcwMF5BMl5BanBnXkFtZTgwOTIyNDY5OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 89, "PG", $70 million
"10 Cloverfield Lane","Par.",72082998,3427,"3/11/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 105, "PG-13", N/A
"Lights Out","WB (NL)",67268835,2835,"7/22/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTg1OTkxNDgyMV5BMl5BanBnXkFtZTgwMjEzNTc0ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 81, "PG-13", $4.9 million
"Hacksaw Ridge","LGF",67209615,2971,"11/4/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Drama", 131, "R", $40 million
"The Divergent Series: Allegiant","LG/S",66184051,3740,"3/18/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNjk2OTc5YzQtMjAwMS00YWY4LTk1ZWItOTgyMmRkMGU4ZmY1XkEyXkFqcGdeQXVyMzQ1MzUwMTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action / Adventure", 121, "PG-13", N/A
"Now You See Me 2","LG/S",65075540,3232,"6/10/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNzQ0NDgwODQ3NV5BMl5BanBnXkFtZTgwOTYxNjc2ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Thriller", 129, "PG-13", N/A
"Ice Age: Collision Course","Fox",64063008,3997,"7/22/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMzFjYWM5NzgtMGIwMi00MmE3LWE3NTgtNmIwMmRkNmFmYzJkXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 94, "PG", $105 million
"The Boss","Uni.",63285885,3495,"4/8/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjQzNTUwNDU0OV5BMl5BanBnXkFtZTgwNzU5NTAwODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 99, "R", $29 million
"London Has Fallen","Focus",62524260,3492,"3/4/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTY1ODY2MTgwM15BMl5BanBnXkFtZTgwOTY3Nzc3NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 99, "R", $60 million
"Miracles from Heaven","TriS",61705123,3155,"3/16/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjkyOTI5NzgxMl5BMl5BanBnXkFtZTgwNjg4MzQzNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 109, "PG", $13 million
"Deepwater Horizon","LG/S",61433527,3403,"9/30/2016", 2016, "https://m.media-amazon.com/images/M/MV5BOTEzNDU0OTgxM15BMl5BanBnXkFtZTgwNjA0ODM2OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Action Drama", 107, "PG-13", $110 million
"Why Him?","Fox",60323786,3008,"12/23/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNDlkMDQ1NzUtNGE3OC00NmUwLWI0NjAtNDJmODUzY2NhOGIzL2ltYWdlXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 111, "R", $38 million
"My Big Fat Greek Wedding 2","Uni.",59689605,3179,"3/25/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNTA1MjMzNDM2M15BMl5BanBnXkFtZTgwNTg3NzQ1NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 94, "PG-13", N/A
"Jack Reacher: Never Go Back","Par.",58697076,3780,"10/21/2016", 2016, "https://m.media-amazon.com/images/M/MV5BODQ3ODQ3NDI4NV5BMl5BanBnXkFtZTgwMDY1Mzk5OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Crime Drama", 118, "PG-13", $60 million
"Fences","Par.",57682904,2368,"12/16/2016", 2016, "https://m.media-amazon.com/images/M/MV5BOTg0Nzc1NjA0MV5BMl5BanBnXkFtZTgwNTcyNDQ0MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 138, "PG-13", $24 million
"Me Before You","WB (NL)",56245075,2762,"6/3/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Romance", 110, "PG-13", $20 million
"The BFG","BV",55483770,3392,"7/1/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNjAzOTUzNTY3Ml5BMl5BanBnXkFtZTgwMjYwNzE5ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Adventure", 117, "PG", $140 million
"Neighbors 2: Sorority Rising","Uni.",55455765,3416,"5/20/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTY0NzUxMDUzN15BMl5BanBnXkFtZTgwNzI2MTY4ODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 91, "R", N/A
"The Shallows","Sony",55124043,2962,"6/24/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjA1MTA4MzU4Ml5BMl5BanBnXkFtZTgwNjUxNjczODE@._V1_UY222_CR0,0,150,222_AL.jpg", "Horror", 85, "PG-13", $17 million
"Office Christmas Party","Par.",54767494,3210,"12/9/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNTI2MDE5MjQ3MV5BMl5BanBnXkFtZTgwNjA0MTUzMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 105, "R", $45 million
"Assassin's Creed","Fox",54647948,2996,"12/21/2016", 2016, "https://m.media-amazon.com/images/M/MV5BNzE1OTczNTc1OF5BMl5BanBnXkFtZTgwMzgyMDI3MDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Action", 140, "PG-13", $125 million
"Barbershop: The Next Cut","WB (NL)",54030051,2676,"4/15/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMzUxMzM5MjIxNF5BMl5BanBnXkFtZTgwMDk1NzMzNzE@._V1_UY222_CR0,0,150,222_AL.jpg", "Comedy", 112, "PG-13", N/A
"13 Hours: The Secret Soldiers of Benghazi","Par.",52853219,2917,"1/15/2016", 2016, "https://m.media-amazon.com/images/M/MV5BYjY0OWVjMGQtNTIzZi00OGU5LWI4N2EtMGU0YzQ4OWM4ZmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 144, "R", $50 million
"Lion","Wein.",51738905,1802,"11/25/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 120, "PG-13", $12 million
"Kubo and the Two Strings","Focus",48023088,3279,"8/19/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Animation", 101, "PG", $60 million
"Manchester by the Sea","RAtt.",47695371,1213,"11/18/2016", 2016, "https://m.media-amazon.com/images/M/MV5BMTYxMjk0NDg4Ml5BMl5BanBnXkFtZTgwODcyNjA5OTE@._V1_UY222_CR0,0,150,222_AL.jpg", "Drama", 135, "R", $9 million
